phase,mod_id,mod_name,object_type,object_name,source_file,source_exists,source_has_ai_weight,policy_recommendation,priority_band,minimum_v1_intervention,status,reason
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,eq_shipyard_1,common/megastructures/zz_e_equatorial_shipyard.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,eq_shipyard_2,common/megastructures/zz_e_equatorial_shipyard.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,exe_outer_gate,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,exe_outer_gate_disable,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,exe_outer_gate_locked,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,flusion_attack_moon_0,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,flusion_attack_moon_1,common/megastructures/zzz_unlisted_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,foundry_superstructure,common/megastructures/000_z_giga_compat_dummy_megas.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_decompressor_0,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_decompressor_0,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_decompressor_1,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_decompressor_1,common/megastructures/zz_a_frameworld_substructures.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_decompressor_2,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_decompressor_2,common/megastructures/zz_a_frameworld_substructures.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_harvest_0,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_harvest_0,common/megastructures/zz_a_frameworld_substructures.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_hive,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_hive,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_hive_lithoid,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_hive_lithoid,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_im,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_im,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_lithoid,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_lithoid,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_machine,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_outpost_construction_machine,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_penrose_0,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_penrose_0,common/megastructures/zz_a_frameworld_substructures.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_penrose_1,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_penrose_1,common/megastructures/zz_a_frameworld_substructures.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_penrose_2,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_penrose_2,common/megastructures/zz_a_frameworld_substructures.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_salvage_habitat_0,common/megastructures/000_a_frameworld_substructures_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,frameworld_salvage_habitat_0,common/megastructures/zz_a_frameworld_substructures.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_0,common/megastructures/000_e_fusion_suppressor_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_0,common/megastructures/zz_e_fusion_suppressor.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_1,common/megastructures/zz_e_fusion_suppressor.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_2,common/megastructures/zz_e_fusion_suppressor.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_3,common/megastructures/zz_e_fusion_suppressor.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_4,common/megastructures/zz_e_fusion_suppressor.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_5,common/megastructures/zz_e_fusion_suppressor.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_6,common/megastructures/zz_e_fusion_suppressor.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_6b,common/megastructures/zz_e_fusion_suppressor.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,fusion_suppressor_7,common/megastructures/zz_e_fusion_suppressor.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,galactic_crucible_0,common/megastructures/000_e_galactic_crucible_dummy.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,galactic_crucible_0,common/megastructures/zz_e_galactic_crucible.txt,yes,yes,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,galactic_crucible_1,common/megastructures/zz_e_galactic_crucible.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,galactic_crucible_2,common/megastructures/zz_e_galactic_crucible.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,galactic_crucible_3,common/megastructures/zz_e_galactic_crucible.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
P7,1121692237,Gigastructural Engineering & More (4.4),megastructure,galactic_crucible_4,common/megastructures/zz_e_galactic_crucible.txt,yes,no,observe_for_exotic_or_path_specific_gate,audit_only,defer_until_roi_candidate,deferred,minimum V1 intervention is defer_until_roi_candidate
