benefit_class,object_type,object_id,role,strategic_tags,evidence_kind,valuation_status,formula_status,benefit_amount,source_terms,matched_modifier_keys,matched_tags,priority_score,can_demolish,can_build,can_be_disabled,has_destroy_trigger,winning_mod_name,winning_file
starbase_support,building,building_lathe_cogitator,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.01,starbase|shipyard|naval_cap|trade|resettlement|migration,country_naval_cap_mult,,10.0,default,default,default,no,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
starbase_support,building,building_mem_ancestors_grudge_dranir_spacelife_1,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-1.0,starbase|shipyard|naval_cap|trade|resettlement|migration,country_starbase_capacity_add,,10.0,yes,yes,default,yes,More Events Mod,common\buildings\mem_ancestors_grudge_buildings.txt
starbase_support,building,building_mem_lost_emperor_ancient_palace,habitat_growth_center,capital_or_empire_unique_candidate|habitat_growth_center|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,500.0,starbase|shipyard|naval_cap|trade|resettlement|migration,country_naval_cap_add,,285.0,yes,no,default,yes,More Events Mod,common\buildings\mem_lost_emperor_buildings.txt
starbase_support,building,building_mem_woorskyr_ship_foundry,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.1,starbase|shipyard|naval_cap|trade|resettlement|migration,starbase_shipyard_artificial_build_time_mult,,10.0,default,default,default,yes,More Events Mod,common\buildings\mem_scfe_buildings.txt
starbase_support,building,building_military_contractors,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,starbase|shipyard|naval_cap|trade|resettlement|migration,country_naval_cap_add,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
starbase_support,building,building_noble_estates,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|starbase,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
starbase_support,building,building_offspring_nest,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,fleet.starbase?|has_starbase_building,,0.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_07_pop_assembly_buildings.txt
starbase_support,building,building_order_castle,strategic_support,cannot_demolish|has_destroy_trigger|migration_destination,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.2,starbase|shipyard|naval_cap|trade|resettlement|migration,planet_resettlement_unemployed_destination_mult,migration_destination,10.0,no,no,no,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
starbase_support,building,building_order_keep,capital_world,cannot_demolish|capital_or_empire_unique_candidate|has_destroy_trigger|migration_destination,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.0,starbase|shipyard|naval_cap|trade|resettlement|migration,planet_resettlement_unemployed_destination_mult,migration_destination,60.0,no,default,no,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
starbase_support,building,building_ozone_thickener,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|starbase,,0.0,yes,yes,default,no,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
starbase_support,building,building_pirate_haven,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,starbase|shipyard|naval_cap|trade|resettlement|migration,country_naval_cap_add,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
starbase_support,building,building_planetary_shield_generator,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|starbase,,0.0,default,no,default,no,More Events Mod,common\buildings\mem_planetary_shields.txt
starbase_support,building,building_private_shipyards,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0,starbase|shipyard|naval_cap|trade|resettlement|migration,,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
starbase_support,building,building_psi_corps,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|starbase,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
starbase_support,building,building_slave_processing,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.5,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|is_starbase_building_building|planet_resettlement_unemployed_mult|starbase,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\02_government_buildings.txt
starbase_support,building,building_whisperers_sanctum,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,starbase,,35.0,default,default,default,yes,Stellaris vanilla,common\buildings\12_event_buildings.txt
starbase_support,building,building_wilderness_storm_relief,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building|starbase,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
starbase_support,building,building_xeno_tourism_agency,capital_world,capital_or_empire_unique_candidate|migration_destination,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.25,starbase|shipyard|naval_cap|trade|resettlement|migration,planet_resettlement_unemployed_destination_mult,migration_destination,22.5,default,default,default,no,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
starbase_support,building,holding_knight_commandery,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,starbase|shipyard|naval_cap|trade|resettlement|migration,country_naval_cap_add,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
starbase_support,building,holding_overlord_vigil_command,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,7.0,starbase|shipyard|naval_cap|trade|resettlement|migration,starbase_defense_platform_capacity_add,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
starbase_support,building,holding_recruitment_office,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,starbase|shipyard|naval_cap|trade|resettlement|migration,country_naval_cap_add,,10.0,default,default,default,no,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
starbase_support,district,district_giga_birch_ktisma_trade,strategic_support,none,text_or_structural_signal,detected_unvalued,detected_no_formula,0,starbase|shipyard|naval_cap|trade|resettlement|migration,,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_birch_world.txt
starbase_support,district,district_giga_frameworld_trade,strategic_support,none,text_or_structural_signal,detected_unvalued,detected_no_formula,0,starbase|shipyard|naval_cap|trade|resettlement|migration,,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
starbase_support,district,district_giga_orbital_logistics,strategic_support,migration_source,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.2,starbase|shipyard|naval_cap|trade|resettlement|migration,giga_system_resettlement_unemployed_mult,migration_source,20.0,default,default,default,no,Stellar AI Director,common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt
starbase_support,starbase_building,administration_computers,strategic_support,none,text_or_structural_signal,detected_unvalued,detected_no_formula,0,starbase|shipyard|naval_cap|trade|resettlement|migration,,,0.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
starbase_support,starbase_building,adv_assembly_yard,starbase_fleet_scaling,starbase_fleet_scaling,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.85,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_module|starbase_shipyard_build_speed_mult|starbase_shipyard_capacity_add,starbase_fleet_scaling,50.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
starbase_support,starbase_building,adv_space_engineers,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.5,starbase|shipyard|naval_cap|trade|resettlement|migration,starbase_building_build_speed_mult|starbase_module_build_speed_mult|starbase_upgrade_speed_mult,,0.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
starbase_support,starbase_building,adv_starbase_defenses,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_normal_starbase,,0.0,default,default,default,no,Stellar AI Director,common\starbase_buildings\zzzz_staid_05_starbase_defense_starbase_buildings.txt
starbase_support,starbase_building,advanced_military_program,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,has_starbase_building,,0.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
starbase_support,starbase_building,archaeo_overcharger,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_normal_starbase,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
starbase_support,starbase_building,arkship_afterburner,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_arkship_starbase|starbase_limit|starbase_type,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_component_buildings.txt
starbase_support,starbase_building,arkship_alloys_hub,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_arkship_starbase|starbase_limit|starbase_type,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_colony_buildings.txt
starbase_support,starbase_building,arkship_archaeo_armor,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_arkship_starbase|starbase_limit|starbase_type,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_component_buildings.txt
starbase_support,starbase_building,arkship_archaeo_overcharger,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_arkship_starbase|starbase_limit|starbase_type,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_colony_buildings.txt
starbase_support,starbase_building,arkship_archaeo_shield,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_arkship_starbase|starbase_limit|starbase_type,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_component_buildings.txt
starbase_support,starbase_building,arkship_armor,strategic_support,none,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,starbase|shipyard|naval_cap|trade|resettlement|migration,is_arkship_starbase|starbase_limit|starbase_type,,0.0,default,default,default,no,Stellaris vanilla,common\starbase_buildings\00_arkship_component_buildings.txt
