building_id,primary_role,primary_role_score,readiness_phase,gate_reasons,build_plan_candidate,repeatable_candidate,capital_tier_gate,fallback_building_id,fallback_primary_role_score,fallback_reason,readiness_status,prerequisites,potential_allow_gates,potential_allow_gate_atoms,event_flags,unlock_flags,is_upgrade_terminal,upgrade_terminal,upgrade_chain_to_terminal,colony_class,category,winning_mod_name,winning_file
building_pirate_haven,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_pirate_haven,building_pirate_haven,generic_planet_or_special,army,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
building_planetary_shield_generator,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_planetary_shield_generator,building_planetary_shield_generator,generic_planet_or_special,army,More Events Mod,common\buildings\mem_planetary_shields.txt
building_posthumous_employment_center,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_posthumous_employment_center,building_posthumous_employment_center,generic_planet_or_special,pop_assembly,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
building_primal_foundry,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_primal_foundry,building_primal_foundry,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_primal_grid,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_primal_grid,building_primal_grid,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_primal_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_primal_mine,building_primal_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_psi_corps,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_psi_corps,building_psi_corps,generic_planet_or_special,government,Stellaris vanilla,common\buildings\02_government_buildings.txt
building_reef_guild,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_reef_guild,building_reef_guild,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_reef_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_reef_mine,building_reef_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_salt_foundry,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_salt_foundry,building_salt_foundry,generic_planet_or_special,manufacturing,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_salt_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_salt_mine,building_salt_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_shroud_observatory_1,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,no,building_shroud_observatory_3,building_shroud_observatory_1|building_shroud_observatory_2|building_shroud_observatory_3,generic_planet_or_special,research,Stellaris vanilla,common\buildings\05_research_buildings.txt
building_slave_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,no,building_slave_major_capital,building_slave_capital|building_slave_major_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\00_capital_buildings.txt
building_slave_major_capital,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,2000;>=;sapient_pop_amount,,,yes,building_slave_major_capital,building_slave_major_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\00_capital_buildings.txt
building_storm_grid,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_storm_grid,building_storm_grid,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_storm_mine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_storm_mine,building_storm_mine,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_supercon_farm,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_supercon_farm,building_supercon_farm,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_supercon_grid,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_supercon_grid,building_supercon_grid,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_superhab_farm,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_superhab_farm,building_superhab_farm,habitat,resource,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
building_superhab_foundry,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_superhab_foundry,building_superhab_foundry,habitat,manufacturing,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
building_toxic_bath,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_toxic_bath,building_toxic_bath,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\07_amenity_buildings.txt
building_toxic_bath_hive,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_toxic_bath_hive,building_toxic_bath_hive,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\07_amenity_buildings.txt
building_toxic_bath_machine,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_toxic_bath_machine,building_toxic_bath_machine,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\07_amenity_buildings.txt
building_wet_td_farm,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_wet_td_farm,building_wet_td_farm,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
building_wet_td_grid,support,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_wet_td_grid,building_wet_td_grid,generic_planet_or_special,resource,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
holding_aid_agency,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,yes,holding_aid_agency,holding_aid_agency,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_communal_housing_outreach,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,holding_communal_housing_outreach,holding_communal_housing_outreach,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_distributed_processing,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,holding_distributed_processing,holding_distributed_processing,generic_planet_or_special,research,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_dread_outpost,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,holding_dread_outpost,holding_dread_outpost,generic_planet_or_special,army,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_emporium,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,holding_emporium,holding_emporium,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_energy_requisitorium,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,holding_energy_requisitorium,holding_energy_requisitorium,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_garrison,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,holding_garrison,holding_garrison,generic_planet_or_special,army,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_idyllic_bloom,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,yes,holding_idyllic_bloom,holding_idyllic_bloom,generic_planet_or_special,government,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_material_requisitorium,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,holding_material_requisitorium,holding_material_requisitorium,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_noble_vacation_homes,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,holding_noble_vacation_homes,holding_noble_vacation_homes,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_offspring_nest,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,holding_offspring_nest,holding_offspring_nest,generic_planet_or_special,government,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_offworld_foundry,support,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,holding_offworld_foundry,holding_offworld_foundry,generic_planet_or_special,manufacturing,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
