surface,folder,merge_model,load_position,game_registry_id,steam_id,display_name,source_kind,root,folder_exists,file_count,object_count,ai_weight_object_count,parse_error_count
ship_sizes,ship_sizes,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,94,mod/ugc_2815767345.mod,2815767345,Smarter Hyper Relays: Improved AI (shrimpAI),enabled_mod,c:\steam\steamapps\workshop\content\281990\2815767345,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
on_actions,on_actions,additive_object_merge,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,95,mod/ugc_3496531985.mod,3496531985,Faster City Growth,enabled_mod,c:\steam\steamapps\workshop\content\281990\3496531985,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
on_actions,on_actions,additive_object_merge,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,96,mod/ugc_2907769573.mod,2907769573,Just Star Names (Continued),enabled_mod,c:\steam\steamapps\workshop\content\281990\2907769573,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
on_actions,on_actions,additive_object_merge,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,yes,1,2,0,0
megastructures,megastructures,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,97,mod/ugc_3243319558.mod,3243319558,Ideal System Locator (formerly Arc Furnace System Locator +),enabled_mod,c:\steam\steamapps\workshop\content\281990\3243319558,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
on_actions,on_actions,additive_object_merge,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,yes,1,3,3,0
component_sets,component_sets,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,yes,1,3,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,98,mod/ugc_2762664736.mod,2762664736,Ancient Systems Difficulty MOD,enabled_mod,c:\steam\steamapps\workshop\content\281990\2762664736,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,99,mod/ugc_3464267804.mod,3464267804,主宰可编队,enabled_mod,c:\steam\steamapps\workshop\content\281990\3464267804,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,99,mod/ugc_3464267804.mod,3464267804,主宰可编队,enabled_mod,c:\steam\steamapps\workshop\content\281990\3464267804,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,99,mod/ugc_3464267804.mod,3464267804,主宰可编队,enabled_mod,c:\steam\steamapps\workshop\content\281990\3464267804,no,0,0,0,0
